id,user_id,name,type,primary_color,pattern,material,formality_level,description,type_group
2005,68,top_estructurado de lana negro,top_estructurado,negro,liso,lana,3,Esta top_estructurado de lana negro combina estilo y comodidad. Su tejido es cálido.,top
2006,68,mocasines de lino gris,mocasines,gris,liso,lino,3,Esta mocasines de lino gris combina estilo y comodidad. Su tejido es fresco.,shoes
2007,68,pantalones_asimetricos de cuero mostaza,pantalones_asimetricos,mostaza,liso,cuero,1,"Prenda de cuero en tono mostaza, perfecta para realzar tu look. Su tejido es elegante.",bottom
2008,68,mocasines de terciopelo turquesa,mocasines,turquesa,liso,terciopelo,3,"Prenda de terciopelo en tono turquesa, perfecta para realzar tu look. Su tejido es elegante.",shoes
2009,68,top_estructurado de lino gris,top_estructurado,gris,liso,lino,3,Una top_estructurado de lino color gris. Su tejido es fresco.,top
2010,68,top_estructurado de tweed blanco,top_estructurado,blanco,liso,tweed,3,"Prenda de tweed en tono blanco, perfecta para realzar tu look. Su tejido es texturizado.",top
2011,68,top_estructurado de cuero negro,top_estructurado,negro,liso,cuero,3,Una top_estructurado de cuero color negro. Su tejido es elegante.,top
2012,68,top_estructurado de seda blanco,top_estructurado,blanco,liso,seda,5,Esta top_estructurado de seda blanco combina estilo y comodidad. Su tejido es fina.,top
2013,68,top_estructurado de terciopelo blanco,top_estructurado,blanco,liso,terciopelo,5,Esta top_estructurado de terciopelo blanco combina estilo y comodidad. Su tejido es suave al tacto.,top
2014,68,mocasines de lana azul,mocasines,azul,liso,lana,3,Una mocasines de lana color azul. Su tejido es acogedor.,shoes
2015,68,top_estructurado de lana gris,top_estructurado,gris,liso,lana,3,Esta top_estructurado de lana gris combina estilo y comodidad. Su tejido es acogedor.,top
2016,68,mocasines de seda negro,mocasines,negro,liso,seda,3,Esta mocasines de seda negro combina estilo y comodidad. Su tejido es fina.,shoes
2017,68,top_estructurado de jean gris,top_estructurado,gris,liso,jean,2,"Prenda de jean en tono gris, perfecta para realzar tu look. Su tejido es resistente.",top
2018,68,mocasines de tweed negro,mocasines,negro,liso,tweed,3,"Prenda de tweed en tono negro, perfecta para realzar tu look. Su tejido es texturizado.",shoes
2019,68,mocasines de algodon gris,mocasines,gris,liso,algodon,3,Esta mocasines de algodon gris combina estilo y comodidad. Su tejido es suave.,shoes
2020,68,mocasines de lino negro,mocasines,negro,liso,lino,3,"Prenda de lino en tono negro, perfecta para realzar tu look. Su tejido es ligero.",shoes
2021,68,top_estructurado de poliester mostaza,top_estructurado,mostaza,liso,poliester,1,Una top_estructurado de poliester color mostaza. Su tejido es práctico.,top
2022,68,top_estructurado de lana blanco,top_estructurado,blanco,liso,lana,4,"Prenda de lana en tono blanco, perfecta para realzar tu look. Su tejido es acogedor.",top
2023,68,top_estructurado de sintetico blanco,top_estructurado,blanco,liso,sintetico,1,"Prenda de sintetico en tono blanco, perfecta para realzar tu look. Su tejido es económico.",top
2024,68,mocasines de cuero blanco,mocasines,blanco,liso,cuero,4,Esta mocasines de cuero blanco combina estilo y comodidad. Su tejido es elegante.,shoes
2025,68,pantalones_asimetricos de terciopelo blanco,pantalones_asimetricos,blanco,liso,terciopelo,4,Una pantalones_asimetricos de terciopelo color blanco. Su tejido es suave al tacto.,bottom
2026,69,botas_militar de lana negro,botas_militar,negro,camuflaje,lana,1,Una botas_militar de lana color negro. Su tejido es acogedor. Presenta un diseño de camuflaje que aporta personalidad.,shoes
2027,69,joggers de terciopelo negro,joggers,negro,liso,terciopelo,1,"Prenda de terciopelo en tono negro, perfecta para realzar tu look. Su tejido es elegante.",top
2028,69,botas_militar de jean verde,botas_militar,verde,camuflaje,jean,2,Una botas_militar de jean color verde. Su tejido es casual. Presenta un diseño de camuflaje que aporta personalidad.,shoes
2029,69,camiseta_asimetrica de lana beige,camiseta_asimetrica,beige,liso,lana,1,"Prenda de lana en tono beige, perfecta para realzar tu look. Su tejido es acogedor.",top
2030,69,camiseta_asimetrica de terciopelo negro,camiseta_asimetrica,negro,liso,terciopelo,1,Una camiseta_asimetrica de terciopelo color negro. Su tejido es elegante.,top
2031,69,botas_militar de sintetico gris,botas_militar,gris,camuflaje,sintetico,5,Una botas_militar de sintetico color gris. Su tejido es versátil. Presenta un diseño de camuflaje que aporta personalidad.,shoes
2032,69,camiseta_asimetrica de lino verde,camiseta_asimetrica,verde,camuflaje,lino,1,Una camiseta_asimetrica de lino color verde. Su tejido es fresco. Presenta un diseño de camuflaje que aporta personalidad.,top
2033,69,camiseta_asimetrica de cuero gris,camiseta_asimetrica,gris,camuflaje,cuero,5,"Prenda de cuero en tono gris, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de camuflaje que aporta personalidad.",top
2034,69,botas_militar de terciopelo turquesa,botas_militar,turquesa,liso,terciopelo,5,"Prenda de terciopelo en tono turquesa, perfecta para realzar tu look. Su tejido es elegante.",shoes
2035,69,camiseta_asimetrica de poliester gris,camiseta_asimetrica,gris,camuflaje,poliester,1,Una camiseta_asimetrica de poliester color gris. Su tejido es práctico. Presenta un diseño de camuflaje que aporta personalidad.,top
2036,69,botas_militar de jean beige,botas_militar,beige,liso,jean,5,Una botas_militar de jean color beige. Su tejido es resistente.,shoes
2037,69,joggers de poliester verde,joggers,verde,camuflaje,poliester,1,"Prenda de poliester en tono verde, perfecta para realzar tu look. Su tejido es moderno. Presenta un diseño de camuflaje que aporta personalidad.",top
2038,69,joggers de tweed beige,joggers,beige,camuflaje,tweed,1,Esta joggers de tweed beige combina estilo y comodidad. Su tejido es británico. Presenta un diseño de camuflaje que aporta personalidad.,top
2039,69,joggers de terciopelo verde,joggers,verde,camuflaje,terciopelo,2,Esta joggers de terciopelo verde combina estilo y comodidad. Su tejido es elegante. Presenta un diseño de camuflaje que aporta personalidad.,top
2040,69,camiseta_asimetrica de algodon verde,camiseta_asimetrica,verde,camuflaje,algodon,4,Esta camiseta_asimetrica de algodon verde combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de camuflaje que aporta personalidad.,top
2041,69,camiseta_asimetrica de seda negro,camiseta_asimetrica,negro,liso,seda,2,Una camiseta_asimetrica de seda color negro. Su tejido es fina.,top
2042,69,botas_militar de seda gris,botas_militar,gris,liso,seda,4,Esta botas_militar de seda gris combina estilo y comodidad. Su tejido es fina.,shoes
2043,69,camiseta_asimetrica de lino negro,camiseta_asimetrica,negro,camuflaje,lino,5,Esta camiseta_asimetrica de lino negro combina estilo y comodidad. Su tejido es fresco. Presenta un diseño de camuflaje que aporta personalidad.,top
2044,69,camiseta_asimetrica de lana rosa,camiseta_asimetrica,rosa,camuflaje,lana,4,Una camiseta_asimetrica de lana color rosa. Su tejido es cálido. Presenta un diseño de camuflaje que aporta personalidad.,top
2045,69,joggers de terciopelo azul,joggers,azul,camuflaje,terciopelo,1,Esta joggers de terciopelo azul combina estilo y comodidad. Su tejido es elegante. Presenta un diseño de camuflaje que aporta personalidad.,top
2046,69,botas_militar de lino verde,botas_militar,verde,camuflaje,lino,4,Esta botas_militar de lino verde combina estilo y comodidad. Su tejido es ligero. Presenta un diseño de camuflaje que aporta personalidad.,shoes
2047,69,joggers de poliester verde,joggers,verde,liso,poliester,1,"Prenda de poliester en tono verde, perfecta para realzar tu look. Su tejido es práctico.",top
2048,69,joggers de poliester violeta,joggers,violeta,camuflaje,poliester,1,"Prenda de poliester en tono violeta, perfecta para realzar tu look. Su tejido es moderno. Presenta un diseño de camuflaje que aporta personalidad.",top
2049,69,joggers de jean granate,joggers,granate,liso,jean,1,Una joggers de jean color granate. Su tejido es resistente.,top
2050,69,botas_militar de lino negro,botas_militar,negro,camuflaje,lino,4,"Prenda de lino en tono negro, perfecta para realzar tu look. Su tejido es ligero. Presenta un diseño de camuflaje que aporta personalidad.",shoes
2051,69,camiseta_asimetrica de jean negro,camiseta_asimetrica,negro,camuflaje,jean,2,Una camiseta_asimetrica de jean color negro. Su tejido es resistente. Presenta un diseño de camuflaje que aporta personalidad.,top
2052,69,camiseta_asimetrica de lino verde,camiseta_asimetrica,verde,camuflaje,lino,3,Esta camiseta_asimetrica de lino verde combina estilo y comodidad. Su tejido es ligero. Presenta un diseño de camuflaje que aporta personalidad.,top
2053,69,joggers de lino beige,joggers,beige,liso,lino,2,Una joggers de lino color beige. Su tejido es fresco.,top
2054,69,joggers de jean verde,joggers,verde,liso,jean,2,"Prenda de jean en tono verde, perfecta para realzar tu look. Su tejido es resistente.",top
2055,69,botas_militar de lana negro,botas_militar,negro,camuflaje,lana,1,Una botas_militar de lana color negro. Su tejido es cálido. Presenta un diseño de camuflaje que aporta personalidad.,shoes
2056,69,camiseta_asimetrica de lino verde,camiseta_asimetrica,verde,camuflaje,lino,4,Esta camiseta_asimetrica de lino verde combina estilo y comodidad. Su tejido es ligero. Presenta un diseño de camuflaje que aporta personalidad.,top
2057,69,botas_militar de terciopelo gris,botas_militar,gris,liso,terciopelo,3,"Prenda de terciopelo en tono gris, perfecta para realzar tu look. Su tejido es suave al tacto.",shoes
2058,69,camiseta_asimetrica de sintetico rojo,camiseta_asimetrica,rojo,camuflaje,sintetico,3,Esta camiseta_asimetrica de sintetico rojo combina estilo y comodidad. Su tejido es económico. Presenta un diseño de camuflaje que aporta personalidad.,top
2059,69,camiseta_asimetrica de lino gris,camiseta_asimetrica,gris,liso,lino,1,Esta camiseta_asimetrica de lino gris combina estilo y comodidad. Su tejido es fresco.,top
2060,69,camiseta_asimetrica de lino gris,camiseta_asimetrica,gris,liso,lino,4,Una camiseta_asimetrica de lino color gris. Su tejido es ligero.,top
2061,70,pantalones_asimetricos de poliester beige,pantalones_asimetricos,beige,liso,poliester,2,Una pantalones_asimetricos de poliester color beige. Su tejido es moderno.,bottom
2062,70,mocasines de tweed gris,mocasines,gris,liso,tweed,4,Una mocasines de tweed color gris. Su tejido es texturizado.,shoes
2063,70,mocasines de terciopelo gris,mocasines,gris,liso,terciopelo,3,Una mocasines de terciopelo color gris. Su tejido es suave al tacto.,shoes
2064,70,mocasines de seda negro,mocasines,negro,liso,seda,4,Esta mocasines de seda negro combina estilo y comodidad. Su tejido es fina.,shoes
2065,70,top_estructurado de algodon verde,top_estructurado,verde,liso,algodon,3,Una top_estructurado de algodon color verde. Su tejido es suave.,top
2066,70,mocasines de seda negro,mocasines,negro,liso,seda,3,Esta mocasines de seda negro combina estilo y comodidad. Su tejido es fina.,shoes
2067,70,top_estructurado de algodon gris,top_estructurado,gris,liso,algodon,2,Una top_estructurado de algodon color gris. Su tejido es suave.,top
2068,70,top_estructurado de lino gris,top_estructurado,gris,liso,lino,4,Una top_estructurado de lino color gris. Su tejido es fresco.,top
2069,70,top_estructurado de lana negro,top_estructurado,negro,liso,lana,2,"Prenda de lana en tono negro, perfecta para realzar tu look. Su tejido es cálido.",top
2070,70,mocasines de seda negro,mocasines,negro,liso,seda,4,Esta mocasines de seda negro combina estilo y comodidad. Su tejido es fina.,shoes
2071,70,pantalones_asimetricos de jean violeta,pantalones_asimetricos,violeta,liso,jean,5,Esta pantalones_asimetricos de jean violeta combina estilo y comodidad. Su tejido es casual.,bottom
2072,70,top_estructurado de seda blanco,top_estructurado,blanco,liso,seda,1,Una top_estructurado de seda color blanco. Su tejido es fina.,top
2073,70,top_estructurado de algodon gris,top_estructurado,gris,liso,algodon,2,Una top_estructurado de algodon color gris. Su tejido es versátil.,top
2074,70,pantalones_asimetricos de jean blanco,pantalones_asimetricos,blanco,liso,jean,1,"Prenda de jean en tono blanco, perfecta para realzar tu look. Su tejido es resistente.",bottom
2075,70,pantalones_asimetricos de poliester blanco,pantalones_asimetricos,blanco,liso,poliester,1,"Prenda de poliester en tono blanco, perfecta para realzar tu look. Su tejido es moderno.",bottom
2076,70,mocasines de cuero gris,mocasines,gris,liso,cuero,4,Esta mocasines de cuero gris combina estilo y comodidad. Su tejido es resistente.,shoes
2077,70,top_estructurado de tweed rosa,top_estructurado,rosa,liso,tweed,5,Esta top_estructurado de tweed rosa combina estilo y comodidad. Su tejido es texturizado.,top
2078,70,mocasines de jean negro,mocasines,negro,liso,jean,3,Una mocasines de jean color negro. Su tejido es casual.,shoes
2079,70,mocasines de poliester negro,mocasines,negro,liso,poliester,3,"Prenda de poliester en tono negro, perfecta para realzar tu look. Su tejido es práctico.",shoes
2080,70,top_estructurado de jean ocre,top_estructurado,ocre,liso,jean,4,Una top_estructurado de jean color ocre. Su tejido es resistente.,top
2081,70,top_estructurado de lino blanco,top_estructurado,blanco,liso,lino,1,"Prenda de lino en tono blanco, perfecta para realzar tu look. Su tejido es ligero.",top
2082,70,mocasines de seda gris,mocasines,gris,liso,seda,4,Una mocasines de seda color gris. Su tejido es brillante.,shoes
2083,70,pantalones_asimetricos de cuero beige,pantalones_asimetricos,beige,liso,cuero,1,Una pantalones_asimetricos de cuero color beige. Su tejido es resistente.,bottom
2084,70,mocasines de sintetico marron,mocasines,marron,liso,sintetico,4,"Prenda de sintetico en tono marron, perfecta para realzar tu look. Su tejido es versátil.",shoes
2085,70,top_estructurado de jean rosa,top_estructurado,rosa,liso,jean,3,Una top_estructurado de jean color rosa. Su tejido es resistente.,top
2086,70,pantalones_asimetricos de terciopelo gris,pantalones_asimetricos,gris,liso,terciopelo,3,"Prenda de terciopelo en tono gris, perfecta para realzar tu look. Su tejido es elegante.",bottom
2087,70,top_estructurado de lino gris,top_estructurado,gris,liso,lino,1,Esta top_estructurado de lino gris combina estilo y comodidad. Su tejido es ligero.,top
2088,70,pantalones_asimetricos de tweed negro,pantalones_asimetricos,negro,liso,tweed,3,"Prenda de tweed en tono negro, perfecta para realzar tu look. Su tejido es británico.",bottom
2089,70,top_estructurado de cuero blanco,top_estructurado,blanco,liso,cuero,4,"Prenda de cuero en tono blanco, perfecta para realzar tu look. Su tejido es resistente.",top
2090,70,mocasines de lino gris,mocasines,gris,liso,lino,2,"Prenda de lino en tono gris, perfecta para realzar tu look. Su tejido es ligero.",shoes
2091,70,pantalones_asimetricos de jean negro,pantalones_asimetricos,negro,liso,jean,3,"Prenda de jean en tono negro, perfecta para realzar tu look. Su tejido es casual.",bottom
2092,70,pantalones_asimetricos de seda blanco,pantalones_asimetricos,blanco,liso,seda,2,Esta pantalones_asimetricos de seda blanco combina estilo y comodidad. Su tejido es fina.,bottom
2093,71,pantalones_cargo de cuero negro,pantalones_cargo,negro,geometrico,cuero,5,"Prenda de cuero en tono negro, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de geometrico que aporta personalidad.",bottom
2094,71,blazer_estructurado de jean negro,blazer_estructurado,negro,liso,jean,5,"Prenda de jean en tono negro, perfecta para realzar tu look. Su tejido es casual.",top
2095,71,camiseta_oversized de cuero marron,camiseta_oversized,marron,geometrico,cuero,1,"Prenda de cuero en tono marron, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de geometrico que aporta personalidad.",top
2096,71,blazer_estructurado de sintetico verde_militar,blazer_estructurado,verde_militar,liso,sintetico,4,Una blazer_estructurado de sintetico color verde_militar. Su tejido es versátil.,top
2097,71,blazer_estructurado de terciopelo turquesa,blazer_estructurado,turquesa,geometrico,terciopelo,2,"Prenda de terciopelo en tono turquesa, perfecta para realzar tu look. Su tejido es suave al tacto. Presenta un diseño de geometrico que aporta personalidad.",top
2098,71,pantalones_cargo de tweed gris,pantalones_cargo,gris,liso,tweed,1,Una pantalones_cargo de tweed color gris. Su tejido es texturizado.,bottom
2099,71,pantalones_cargo de jean turquesa,pantalones_cargo,turquesa,liso,jean,5,Una pantalones_cargo de jean color turquesa. Su tejido es resistente.,bottom
2100,71,blazer_estructurado de cuero blanco,blazer_estructurado,blanco,liso,cuero,1,"Prenda de cuero en tono blanco, perfecta para realzar tu look. Su tejido es elegante.",top
2101,71,botas_chunky de algodon verde_militar,botas_chunky,verde_militar,geometrico,algodon,5,Una botas_chunky de algodon color verde_militar. Su tejido es suave. Presenta un diseño de geometrico que aporta personalidad.,shoes
2102,71,pantalones_cargo de jean verde_militar,pantalones_cargo,verde_militar,geometrico,jean,2,"Prenda de jean en tono verde_militar, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de geometrico que aporta personalidad.",bottom
2103,71,camiseta_oversized de lino verde_militar,camiseta_oversized,verde_militar,geometrico,lino,4,Esta camiseta_oversized de lino verde_militar combina estilo y comodidad. Su tejido es ligero. Presenta un diseño de geometrico que aporta personalidad.,top
2104,71,botas_chunky de terciopelo verde_militar,botas_chunky,verde_militar,liso,terciopelo,4,Esta botas_chunky de terciopelo verde_militar combina estilo y comodidad. Su tejido es suave al tacto.,shoes
2105,71,blazer_estructurado de jean negro,blazer_estructurado,negro,geometrico,jean,3,Una blazer_estructurado de jean color negro. Su tejido es resistente. Presenta un diseño de geometrico que aporta personalidad.,top
2106,71,blazer_estructurado de poliester blanco,blazer_estructurado,blanco,liso,poliester,1,Una blazer_estructurado de poliester color blanco. Su tejido es moderno.,top
2107,71,blazer_estructurado de lana verde_militar,blazer_estructurado,verde_militar,liso,lana,1,Esta blazer_estructurado de lana verde_militar combina estilo y comodidad. Su tejido es acogedor.,top
2108,71,blazer_estructurado de lana negro,blazer_estructurado,negro,liso,lana,4,"Prenda de lana en tono negro, perfecta para realzar tu look. Su tejido es cálido.",top
2109,71,camiseta_oversized de algodon verde_militar,camiseta_oversized,verde_militar,liso,algodon,3,Una camiseta_oversized de algodon color verde_militar. Su tejido es suave.,top
2110,71,pantalones_cargo de lana mostaza,pantalones_cargo,mostaza,liso,lana,2,Una pantalones_cargo de lana color mostaza. Su tejido es acogedor.,bottom
2111,71,camiseta_oversized de tweed granate,camiseta_oversized,granate,liso,tweed,3,"Prenda de tweed en tono granate, perfecta para realzar tu look. Su tejido es texturizado.",top
2112,71,pantalones_cargo de terciopelo verde_militar,pantalones_cargo,verde_militar,liso,terciopelo,5,"Prenda de terciopelo en tono verde_militar, perfecta para realzar tu look. Su tejido es suave al tacto.",bottom
2113,71,camiseta_oversized de lino azul_marino,camiseta_oversized,azul_marino,geometrico,lino,5,Una camiseta_oversized de lino color azul_marino. Su tejido es fresco. Presenta un diseño de geometrico que aporta personalidad.,top
2114,71,blazer_estructurado de lana azul_marino,blazer_estructurado,azul_marino,geometrico,lana,5,"Prenda de lana en tono azul_marino, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de geometrico que aporta personalidad.",top
2115,71,camiseta_oversized de lino gris,camiseta_oversized,gris,liso,lino,5,Esta camiseta_oversized de lino gris combina estilo y comodidad. Su tejido es ligero.,top
2116,71,camiseta_oversized de lino granate,camiseta_oversized,granate,liso,lino,1,Una camiseta_oversized de lino color granate. Su tejido es fresco.,top
2117,71,camiseta_oversized de terciopelo blanco,camiseta_oversized,blanco,geometrico,terciopelo,5,"Prenda de terciopelo en tono blanco, perfecta para realzar tu look. Su tejido es suave al tacto. Presenta un diseño de geometrico que aporta personalidad.",top
2118,71,botas_chunky de seda verde_militar,botas_chunky,verde_militar,geometrico,seda,2,Esta botas_chunky de seda verde_militar combina estilo y comodidad. Su tejido es fina. Presenta un diseño de geometrico que aporta personalidad.,shoes
2119,71,camiseta_oversized de poliester granate,camiseta_oversized,granate,liso,poliester,4,Una camiseta_oversized de poliester color granate. Su tejido es práctico.,top
2120,72,blazer de lana ocre,blazer,ocre,punto,lana,5,Esta blazer de lana ocre combina estilo y comodidad. Su tejido es acogedor. Presenta un diseño de punto que aporta personalidad.,top
2121,72,loafers de jean blanco,loafers,blanco,rayas,jean,3,"Prenda de jean en tono blanco, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de rayas que aporta personalidad.",shoes
2122,72,blazer de tweed blanco,blazer,blanco,rayas,tweed,5,Esta blazer de tweed blanco combina estilo y comodidad. Su tejido es texturizado. Presenta un diseño de rayas que aporta personalidad.,top
2123,72,loafers de poliester azul_marino,loafers,azul_marino,liso,poliester,2,"Prenda de poliester en tono azul_marino, perfecta para realzar tu look. Su tejido es práctico.",shoes
2124,72,pantalones_sastre de algodon blanco,pantalones_sastre,blanco,punto,algodon,4,Esta pantalones_sastre de algodon blanco combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de punto que aporta personalidad.,bottom
2125,72,blazer de terciopelo granate,blazer,granate,liso,terciopelo,3,Esta blazer de terciopelo granate combina estilo y comodidad. Su tejido es elegante.,top
2126,72,loafers de seda gris,loafers,gris,rayas,seda,2,Una loafers de seda color gris. Su tejido es fina. Presenta un diseño de rayas que aporta personalidad.,shoes
2127,72,loafers de poliester blanco,loafers,blanco,rayas,poliester,4,"Prenda de poliester en tono blanco, perfecta para realzar tu look. Su tejido es moderno. Presenta un diseño de rayas que aporta personalidad.",shoes
2128,72,loafers de terciopelo ocre,loafers,ocre,liso,terciopelo,3,"Prenda de terciopelo en tono ocre, perfecta para realzar tu look. Su tejido es elegante.",shoes
2129,72,camisa de cuero granate,camisa,granate,punto,cuero,5,Una camisa de cuero color granate. Su tejido es resistente. Presenta un diseño de punto que aporta personalidad.,top
2130,72,loafers de algodon turquesa,loafers,turquesa,punto,algodon,2,Esta loafers de algodon turquesa combina estilo y comodidad. Su tejido es versátil. Presenta un diseño de punto que aporta personalidad.,shoes
2131,72,pantalones_sastre de jean gris,pantalones_sastre,gris,rayas,jean,4,Una pantalones_sastre de jean color gris. Su tejido es resistente. Presenta un diseño de rayas que aporta personalidad.,bottom
2132,72,blazer de tweed mostaza,blazer,mostaza,rayas,tweed,4,"Prenda de tweed en tono mostaza, perfecta para realzar tu look. Su tejido es texturizado. Presenta un diseño de rayas que aporta personalidad.",top
2133,72,camisa de cuero blanco,camisa,blanco,rayas,cuero,4,"Prenda de cuero en tono blanco, perfecta para realzar tu look. Su tejido es elegante. Presenta un diseño de rayas que aporta personalidad.",top
2134,72,blazer de tweed beige,blazer,beige,rayas,tweed,4,"Prenda de tweed en tono beige, perfecta para realzar tu look. Su tejido es texturizado. Presenta un diseño de rayas que aporta personalidad.",top
2135,72,loafers de lana blanco,loafers,blanco,punto,lana,4,"Prenda de lana en tono blanco, perfecta para realzar tu look. Su tejido es acogedor. Presenta un diseño de punto que aporta personalidad.",shoes
2136,72,pumps de cuero azul_marino,pumps,azul_marino,rayas,cuero,3,Una pumps de cuero color azul_marino. Su tejido es elegante. Presenta un diseño de rayas que aporta personalidad.,shoes
2137,72,camisa de sintetico blanco,camisa,blanco,punto,sintetico,3,Una camisa de sintetico color blanco. Su tejido es versátil. Presenta un diseño de punto que aporta personalidad.,top
2138,72,blazer de terciopelo ocre,blazer,ocre,rayas,terciopelo,4,Una blazer de terciopelo color ocre. Su tejido es elegante. Presenta un diseño de rayas que aporta personalidad.,top
2139,72,loafers de seda gris,loafers,gris,punto,seda,4,"Prenda de seda en tono gris, perfecta para realzar tu look. Su tejido es fina. Presenta un diseño de punto que aporta personalidad.",shoes
2140,72,camisa de algodon azul_marino,camisa,azul_marino,punto,algodon,5,Una camisa de algodon color azul_marino. Su tejido es suave. Presenta un diseño de punto que aporta personalidad.,top
2141,72,blazer de poliester rojo,blazer,rojo,rayas,poliester,4,Esta blazer de poliester rojo combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de rayas que aporta personalidad.,top
2142,72,loafers de cuero gris,loafers,gris,punto,cuero,2,Esta loafers de cuero gris combina estilo y comodidad. Su tejido es resistente. Presenta un diseño de punto que aporta personalidad.,shoes
2143,72,pantalones_sastre de lana beige,pantalones_sastre,beige,liso,lana,4,Esta pantalones_sastre de lana beige combina estilo y comodidad. Su tejido es acogedor.,bottom
2144,72,loafers de jean mostaza,loafers,mostaza,liso,jean,4,Una loafers de jean color mostaza. Su tejido es resistente.,shoes
2145,72,loafers de poliester violeta,loafers,violeta,punto,poliester,3,Esta loafers de poliester violeta combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de punto que aporta personalidad.,shoes
2146,72,pantalones_sastre de tweed gris,pantalones_sastre,gris,rayas,tweed,4,Esta pantalones_sastre de tweed gris combina estilo y comodidad. Su tejido es británico. Presenta un diseño de rayas que aporta personalidad.,bottom
2147,72,pantalones_sastre de lino gris,pantalones_sastre,gris,liso,lino,4,"Prenda de lino en tono gris, perfecta para realzar tu look. Su tejido es fresco.",bottom
2148,72,pantalones_sastre de cuero beige,pantalones_sastre,beige,rayas,cuero,5,"Prenda de cuero en tono beige, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de rayas que aporta personalidad.",bottom
2149,72,blazer de jean verde,blazer,verde,rayas,jean,4,"Prenda de jean en tono verde, perfecta para realzar tu look. Su tejido es resistente. Presenta un diseño de rayas que aporta personalidad.",top
2150,72,camisa de jean azul_marino,camisa,azul_marino,punto,jean,5,"Prenda de jean en tono azul_marino, perfecta para realzar tu look. Su tejido es casual. Presenta un diseño de punto que aporta personalidad.",top
2151,72,pumps de lino blanco,pumps,blanco,punto,lino,5,"Prenda de lino en tono blanco, perfecta para realzar tu look. Su tejido es ligero. Presenta un diseño de punto que aporta personalidad.",shoes
2152,72,loafers de poliester turquesa,loafers,turquesa,punto,poliester,3,Una loafers de poliester color turquesa. Su tejido es moderno. Presenta un diseño de punto que aporta personalidad.,shoes
2153,72,blazer de seda ocre,blazer,ocre,rayas,seda,3,Esta blazer de seda ocre combina estilo y comodidad. Su tejido es fina. Presenta un diseño de rayas que aporta personalidad.,top
2154,73,top_suave de cuero blanco,top_suave,blanco,liso,cuero,1,Esta top_suave de cuero blanco combina estilo y comodidad. Su tejido es elegante.,top
2155,73,pantalones_fluidos de lino marron,pantalones_fluidos,marron,punto,lino,5,Esta pantalones_fluidos de lino marron combina estilo y comodidad. Su tejido es fresco. Presenta un diseño de punto que aporta personalidad.,bottom
2156,73,pantalones_fluidos de lana blanco,pantalones_fluidos,blanco,punto,lana,4,Esta pantalones_fluidos de lana blanco combina estilo y comodidad. Su tejido es acogedor. Presenta un diseño de punto que aporta personalidad.,bottom
2157,73,botas_planas de algodon ocre,botas_planas,ocre,liso,algodon,3,Esta botas_planas de algodon ocre combina estilo y comodidad. Su tejido es suave.,shoes
2158,73,pantalones_fluidos de sintetico granate,pantalones_fluidos,granate,liso,sintetico,4,Una pantalones_fluidos de sintetico color granate. Su tejido es económico.,bottom
2159,73,botas_planas de tweed malva,botas_planas,malva,liso,tweed,2,Esta botas_planas de tweed malva combina estilo y comodidad. Su tejido es texturizado.,shoes
2160,73,botas_planas de lino malva,botas_planas,malva,punto,lino,2,Una botas_planas de lino color malva. Su tejido es ligero. Presenta un diseño de punto que aporta personalidad.,shoes
2161,73,botas_planas de jean verde,botas_planas,verde,punto,jean,2,Una botas_planas de jean color verde. Su tejido es casual. Presenta un diseño de punto que aporta personalidad.,shoes
2162,73,botas_planas de cuero verde,botas_planas,verde,liso,cuero,3,"Prenda de cuero en tono verde, perfecta para realzar tu look. Su tejido es elegante.",shoes
2163,73,pantalones_fluidos de cuero blanco,pantalones_fluidos,blanco,liso,cuero,4,Esta pantalones_fluidos de cuero blanco combina estilo y comodidad. Su tejido es resistente.,bottom
2164,73,top_suave de seda beige,top_suave,beige,punto,seda,3,"Prenda de seda en tono beige, perfecta para realzar tu look. Su tejido es brillante. Presenta un diseño de punto que aporta personalidad.",top
2165,73,top_suave de lino blanco,top_suave,blanco,liso,lino,5,Esta top_suave de lino blanco combina estilo y comodidad. Su tejido es fresco.,top
2166,73,botas_planas de poliester beige,botas_planas,beige,punto,poliester,2,Esta botas_planas de poliester beige combina estilo y comodidad. Su tejido es práctico. Presenta un diseño de punto que aporta personalidad.,shoes
2167,73,botas_planas de seda granate,botas_planas,granate,punto,seda,1,Una botas_planas de seda color granate. Su tejido es fina. Presenta un diseño de punto que aporta personalidad.,shoes
2168,73,botas_planas de tweed azul,botas_planas,azul,punto,tweed,2,Esta botas_planas de tweed azul combina estilo y comodidad. Su tejido es británico. Presenta un diseño de punto que aporta personalidad.,shoes
